n_bin,bin,bin_from,bin_to,bin_size,variable,tmp_avg,tmp_djf,tmp_jja,ppt_djf,ppt_jja
4171,"(519.775,519.8]",519.775,519.8,0.025,ppt,NA,NA,NA,3.664385407123996e-4,0
4172,"(519.875,519.9]",519.875,519.9,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4173,"(519.9,519.925]",519.9,519.925,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4174,"(519.975,520]",519.975,520,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4175,"(520.075,520.1]",520.075,520.1,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4176,"(520.175,520.2]",520.175,520.2,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
4177,"(520.275,520.3]",520.275,520.3,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
4178,"(520.375,520.4]",520.375,520.4,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4179,"(520.4,520.425]",520.4,520.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4180,"(520.475,520.5]",520.475,520.5,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4181,"(520.575,520.6]",520.575,520.6,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
4182,"(520.675,520.7]",520.675,520.7,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4183,"(520.775,520.8]",520.775,520.8,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4184,"(520.875,520.9]",520.875,520.9,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4185,"(520.9,520.925]",520.9,520.925,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4186,"(520.975,521]",520.975,521,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4187,"(521.075,521.1]",521.075,521.1,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4188,"(521.175,521.2]",521.175,521.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4189,"(521.275,521.3]",521.275,521.3,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4190,"(521.375,521.4]",521.375,521.4,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4191,"(521.4,521.425]",521.4,521.425,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
4192,"(521.475,521.5]",521.475,521.5,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
4193,"(521.575,521.6]",521.575,521.6,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4194,"(521.675,521.7]",521.675,521.7,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
4195,"(521.775,521.8]",521.775,521.8,0.025,ppt,NA,NA,NA,3.233281241579997e-4,0
4196,"(521.875,521.9]",521.875,521.9,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4197,"(521.9,521.925]",521.9,521.925,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
4198,"(521.975,522]",521.975,522,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
4199,"(522.075,522.1]",522.075,522.1,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4200,"(522.175,522.2]",522.175,522.2,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4201,"(522.275,522.3]",522.275,522.3,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4202,"(522.375,522.4]",522.375,522.4,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4203,"(522.4,522.425]",522.4,522.425,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4204,"(522.475,522.5]",522.475,522.5,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4205,"(522.575,522.6]",522.575,522.6,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4206,"(522.675,522.7]",522.675,522.7,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4207,"(522.775,522.8]",522.775,522.8,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4208,"(522.875,522.9]",522.875,522.9,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4209,"(522.9,522.925]",522.9,522.925,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4210,"(522.975,523]",522.975,523,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4211,"(523.075,523.1]",523.075,523.1,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4212,"(523.175,523.2]",523.175,523.2,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4213,"(523.275,523.3]",523.275,523.3,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4214,"(523.375,523.4]",523.375,523.4,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4215,"(523.4,523.425]",523.4,523.425,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
4216,"(523.475,523.5]",523.475,523.5,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4217,"(523.575,523.6]",523.575,523.6,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4218,"(523.675,523.7]",523.675,523.7,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4219,"(523.775,523.8]",523.775,523.8,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4220,"(523.875,523.9]",523.875,523.9,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4221,"(523.9,523.925]",523.9,523.925,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4222,"(523.975,524]",523.975,524,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4223,"(524.075,524.1]",524.075,524.1,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4224,"(524.175,524.2]",524.175,524.2,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4225,"(524.275,524.3]",524.275,524.3,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4226,"(524.375,524.4]",524.375,524.4,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4227,"(524.4,524.425]",524.4,524.425,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4228,"(524.475,524.5]",524.475,524.5,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4229,"(524.575,524.6]",524.575,524.6,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4230,"(524.675,524.7]",524.675,524.7,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4231,"(524.775,524.8]",524.775,524.8,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4232,"(524.875,524.9]",524.875,524.9,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4233,"(524.9,524.925]",524.9,524.925,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4234,"(524.975,525]",524.975,525,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4235,"(525.075,525.1]",525.075,525.1,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4236,"(525.175,525.2]",525.175,525.2,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4237,"(525.275,525.3]",525.275,525.3,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4238,"(525.375,525.4]",525.375,525.4,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4239,"(525.4,525.425]",525.4,525.425,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4240,"(525.475,525.5]",525.475,525.5,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4241,"(525.575,525.6]",525.575,525.6,0.025,ppt,NA,NA,NA,3.5566093657379963e-4,0
4242,"(525.675,525.7]",525.675,525.7,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4243,"(525.775,525.8]",525.775,525.8,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4244,"(525.875,525.9]",525.875,525.9,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4245,"(525.9,525.925]",525.9,525.925,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
4246,"(525.975,526]",525.975,526,0.025,ppt,NA,NA,NA,3.4488333243519963e-4,0
4247,"(526.075,526.1]",526.075,526.1,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
4248,"(526.175,526.2]",526.175,526.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4249,"(526.275,526.3]",526.275,526.3,0.025,ppt,NA,NA,NA,3.4488333243519963e-4,0
4250,"(526.375,526.4]",526.375,526.4,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4251,"(526.4,526.425]",526.4,526.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4252,"(526.475,526.5]",526.475,526.5,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4253,"(526.575,526.6]",526.575,526.6,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4254,"(526.675,526.7]",526.675,526.7,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4255,"(526.775,526.8]",526.775,526.8,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4256,"(526.875,526.9]",526.875,526.9,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4257,"(526.9,526.925]",526.9,526.925,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
4258,"(526.975,527]",526.975,527,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4259,"(527.075,527.1]",527.075,527.1,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4260,"(527.175,527.2]",527.175,527.2,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4261,"(527.275,527.3]",527.275,527.3,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
4262,"(527.375,527.4]",527.375,527.4,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4263,"(527.4,527.425]",527.4,527.425,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4264,"(527.475,527.5]",527.475,527.5,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4265,"(527.575,527.6]",527.575,527.6,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4266,"(527.675,527.7]",527.675,527.7,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4267,"(527.775,527.8]",527.775,527.8,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
4268,"(527.875,527.9]",527.875,527.9,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4269,"(527.9,527.925]",527.9,527.925,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4270,"(527.975,528]",527.975,528,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4271,"(528.075,528.1]",528.075,528.1,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4272,"(528.175,528.2]",528.175,528.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4273,"(528.275,528.3]",528.275,528.3,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4274,"(528.375,528.4]",528.375,528.4,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4275,"(528.4,528.425]",528.4,528.425,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
4276,"(528.475,528.5]",528.475,528.5,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4277,"(528.575,528.6]",528.575,528.6,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
4278,"(528.675,528.7]",528.675,528.7,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4279,"(528.775,528.8]",528.775,528.8,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4280,"(528.875,528.9]",528.875,528.9,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4281,"(528.9,528.925]",528.9,528.925,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4282,"(528.975,529]",528.975,529,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4283,"(529.075,529.1]",529.075,529.1,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
4284,"(529.175,529.2]",529.175,529.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4285,"(529.275,529.3]",529.275,529.3,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4286,"(529.375,529.4]",529.375,529.4,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4287,"(529.4,529.425]",529.4,529.425,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4288,"(529.475,529.5]",529.475,529.5,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4289,"(529.575,529.6]",529.575,529.6,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4290,"(529.675,529.7]",529.675,529.7,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4291,"(529.775,529.8]",529.775,529.8,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4292,"(529.875,529.9]",529.875,529.9,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
4293,"(529.9,529.925]",529.9,529.925,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
4294,"(529.975,530]",529.975,530,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4295,"(530.075,530.1]",530.075,530.1,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
4296,"(530.175,530.2]",530.175,530.2,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4297,"(530.275,530.3]",530.275,530.3,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4298,"(530.375,530.4]",530.375,530.4,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
4299,"(530.4,530.425]",530.4,530.425,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4300,"(530.475,530.5]",530.475,530.5,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4301,"(530.575,530.6]",530.575,530.6,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4302,"(530.675,530.7]",530.675,530.7,0.025,ppt,NA,NA,NA,3.5566093657379963e-4,0
4303,"(530.775,530.8]",530.775,530.8,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4304,"(530.875,530.9]",530.875,530.9,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4305,"(530.9,530.925]",530.9,530.925,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
4306,"(530.975,531]",530.975,531,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4307,"(531.075,531.1]",531.075,531.1,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4308,"(531.175,531.2]",531.175,531.2,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4309,"(531.275,531.3]",531.275,531.3,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4310,"(531.375,531.4]",531.375,531.4,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4311,"(531.4,531.425]",531.4,531.425,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4312,"(531.475,531.5]",531.475,531.5,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4313,"(531.575,531.6]",531.575,531.6,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4314,"(531.675,531.7]",531.675,531.7,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4315,"(531.775,531.8]",531.775,531.8,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4316,"(531.875,531.9]",531.875,531.9,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4317,"(531.9,531.925]",531.9,531.925,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
4318,"(531.975,532]",531.975,532,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4319,"(532.075,532.1]",532.075,532.1,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4320,"(532.175,532.2]",532.175,532.2,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4321,"(532.275,532.3]",532.275,532.3,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4322,"(532.375,532.4]",532.375,532.4,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4323,"(532.4,532.425]",532.4,532.425,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4324,"(532.475,532.5]",532.475,532.5,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4325,"(532.575,532.6]",532.575,532.6,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4326,"(532.675,532.7]",532.675,532.7,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4327,"(532.775,532.8]",532.775,532.8,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4328,"(532.875,532.9]",532.875,532.9,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4329,"(532.9,532.925]",532.9,532.925,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4330,"(532.975,533]",532.975,533,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4331,"(533.075,533.1]",533.075,533.1,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4332,"(533.175,533.2]",533.175,533.2,0.025,ppt,NA,NA,NA,3.233281241579997e-4,0
4333,"(533.275,533.3]",533.275,533.3,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
4334,"(533.375,533.4]",533.375,533.4,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4335,"(533.4,533.425]",533.4,533.425,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
4336,"(533.475,533.5]",533.475,533.5,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4337,"(533.575,533.6]",533.575,533.6,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4338,"(533.675,533.7]",533.675,533.7,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4339,"(533.775,533.8]",533.775,533.8,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4340,"(533.875,533.9]",533.875,533.9,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4341,"(533.9,533.925]",533.9,533.925,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4342,"(533.975,534]",533.975,534,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4343,"(534.075,534.1]",534.075,534.1,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4344,"(534.175,534.2]",534.175,534.2,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4345,"(534.275,534.3]",534.275,534.3,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4346,"(534.375,534.4]",534.375,534.4,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4347,"(534.4,534.425]",534.4,534.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4348,"(534.475,534.5]",534.475,534.5,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4349,"(534.575,534.6]",534.575,534.6,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4350,"(534.675,534.7]",534.675,534.7,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4351,"(534.775,534.8]",534.775,534.8,0.025,ppt,NA,NA,NA,3.233281241579997e-4,0
4352,"(534.875,534.9]",534.875,534.9,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4353,"(534.9,534.925]",534.9,534.925,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
4354,"(534.975,535]",534.975,535,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4355,"(535.075,535.1]",535.075,535.1,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4356,"(535.175,535.2]",535.175,535.2,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4357,"(535.275,535.3]",535.275,535.3,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4358,"(535.375,535.4]",535.375,535.4,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4359,"(535.4,535.425]",535.4,535.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4360,"(535.475,535.5]",535.475,535.5,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4361,"(535.575,535.6]",535.575,535.6,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4362,"(535.675,535.7]",535.675,535.7,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4363,"(535.775,535.8]",535.775,535.8,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4364,"(535.875,535.9]",535.875,535.9,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4365,"(535.9,535.925]",535.9,535.925,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
4366,"(535.975,536]",535.975,536,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4367,"(536.075,536.1]",536.075,536.1,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4368,"(536.175,536.2]",536.175,536.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4369,"(536.275,536.3]",536.275,536.3,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4370,"(536.375,536.4]",536.375,536.4,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4371,"(536.4,536.425]",536.4,536.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4372,"(536.475,536.5]",536.475,536.5,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4373,"(536.575,536.6]",536.575,536.6,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
4374,"(536.675,536.7]",536.675,536.7,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4375,"(536.775,536.8]",536.775,536.8,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4376,"(536.875,536.9]",536.875,536.9,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4377,"(536.9,536.925]",536.9,536.925,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
4378,"(536.975,537]",536.975,537,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4379,"(537.075,537.1]",537.075,537.1,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4380,"(537.175,537.2]",537.175,537.2,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
4381,"(537.275,537.3]",537.275,537.3,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4382,"(537.375,537.4]",537.375,537.4,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4383,"(537.4,537.425]",537.4,537.425,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4384,"(537.475,537.5]",537.475,537.5,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4385,"(537.575,537.6]",537.575,537.6,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4386,"(537.675,537.7]",537.675,537.7,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4387,"(537.775,537.8]",537.775,537.8,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4388,"(537.875,537.9]",537.875,537.9,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4389,"(537.9,537.925]",537.9,537.925,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
4390,"(537.975,538]",537.975,538,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4391,"(538.075,538.1]",538.075,538.1,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
4392,"(538.175,538.2]",538.175,538.2,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4393,"(538.275,538.3]",538.275,538.3,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4394,"(538.375,538.4]",538.375,538.4,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4395,"(538.4,538.425]",538.4,538.425,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4396,"(538.475,538.5]",538.475,538.5,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4397,"(538.575,538.6]",538.575,538.6,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4398,"(538.675,538.7]",538.675,538.7,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4399,"(538.775,538.8]",538.775,538.8,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4400,"(538.875,538.9]",538.875,538.9,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4401,"(538.9,538.925]",538.9,538.925,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
4402,"(538.975,539]",538.975,539,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4403,"(539.075,539.1]",539.075,539.1,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4404,"(539.175,539.2]",539.175,539.2,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
4405,"(539.275,539.3]",539.275,539.3,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4406,"(539.375,539.4]",539.375,539.4,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4407,"(539.4,539.425]",539.4,539.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4408,"(539.475,539.5]",539.475,539.5,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4409,"(539.575,539.6]",539.575,539.6,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4410,"(539.675,539.7]",539.675,539.7,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4411,"(539.775,539.8]",539.775,539.8,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
4412,"(539.875,539.9]",539.875,539.9,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4413,"(539.9,539.925]",539.9,539.925,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
4414,"(539.975,540]",539.975,540,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
4415,"(540.075,540.1]",540.075,540.1,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4416,"(540.175,540.2]",540.175,540.2,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
4417,"(540.275,540.3]",540.275,540.3,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4418,"(540.375,540.4]",540.375,540.4,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
4419,"(540.4,540.425]",540.4,540.425,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
4420,"(540.475,540.5]",540.475,540.5,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4421,"(540.575,540.6]",540.575,540.6,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4422,"(540.675,540.7]",540.675,540.7,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4423,"(540.775,540.8]",540.775,540.8,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
4424,"(540.875,540.9]",540.875,540.9,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4425,"(540.9,540.925]",540.9,540.925,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4426,"(540.975,541]",540.975,541,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
4427,"(541.075,541.1]",541.075,541.1,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
4428,"(541.175,541.2]",541.175,541.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
4429,"(541.275,541.3]",541.275,541.3,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
4430,"(541.375,541.4]",541.375,541.4,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
4431,"(541.4,541.425]",541.4,541.425,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
4432,"(541.475,541.5]",541.475,541.5,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
4433,"(541.575,541.6]",541.575,541.6,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
4434,"(541.675,541.7]",541.675,541.7,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
4435,"(541.775,541.8]",541.775,541.8,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
4436,"(541.875,541.9]",541.875,541.9,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
4437,"(541.9,541.925]",541.9,541.925,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
